hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
164c93c34c4d38cebf4d75e55a161056,color-15-4.shuffled-as.sat03-1485.cnf,sat,sat,2.479,1.031
166a6b3d34c99e539a4f1e431d2181eb,term1_gr_rcs_w4.shuffled.cnf,sat,sat,2.486,0.041
1684a7d84536cd0ef2996f81d962fa1e,prime2209-93.cnf,sat,sat,2.478,1.962
168b4cf4e6b8318086edf8fce8ed760e,factoring94418953x321534781.cnf,sat,sat,127.381,174.303
1698bc45adbd800076d24e622a227436,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,sat,sat,2.619,22.878
16c27d738cb45b766b8823ca4f428cf0,rbsat-v760c43649gyes7.cnf,sat,sat,2.502,110.87
16ca7cd1af0f7102faf95131822ace7e,TimetableCNFEncoding_3_UNKNOWN.cnf,sat,sat,2000.0,2000.0
16d99da4c23739000f28cc664d9794e6,shuffling-1-s37489193-of-bench-sat04-720.used-as.sat04-733.cnf,sat,sat,8.384,68.858
17101a56ae0a5e77b17589fadedd685c,9vliw_m_9stages_iq3_C1_bug2.cnf,sat,sat,13.533,34.562
173a34a4397f1e0bc6411426ae62acaf,rbsat-v1375c111739gyes5.cnf,sat,sat,2.78,2000.0
17532fb8bed9cc868745b408054e41c3,3col200_5_5.shuffled.cnf,sat,sat,2.283,0.111
