hash,benchmark,verified-result,claimed-result,BreakID-kissat-noProofLogging.sh,BreakID-kissat-withUNSATCertificates-withProofLogging.sh,CaDiCaL-watchsat-lto,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat-MAB-rephasing,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,Kissat_cfexp,LSTech_CaDiCaL,LSTech_Maple,LSTech_kissat,LStech-Maple-BandSAT,LStech-Maple-FPS,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,MergeSat 4.0-rc-rc3,SLIME SC-2022,SLIME SC-2022-alpha,SLIME SC-2022-beta,SLIME SC-2022-gamma,SeqFROST-ERE-All,SeqFROST-NoExtend,cadical-hack-gb,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-db-v2,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hCaD_V2,hKis-psids,hKis-sat,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-els-v3,kissat-els-v4,kissat-mab-gb,kissat-sc2022-bulky,kissat-sc2022-hyper,kissat-sc2022-light,kissat-watchsat-lto,kissat_inc,kissat_pre,kissat_relaxed
d6c845a5f92ebc059b3f0ab2f6d395ed,cfi-rigid-z2-0088-02-or_2_shuffle_all.cnf.xz,unsat,unsat,862.853,861.197,1258.24,774.424,1196.62,1695.35,1222.65,304.077,820.16,641.667,480.877,479.229,482.829,633.681,469.795,1176.2,932.574,761.378,964.892,814.845,864.902,866.628,1285.54,903.731,863.833,858.574,842.116,2356.08,2381.63,1282.17,1496.74,470.676,558.243,565.297,947.26,531.028,762.371,394.601,348.237,310.838,599.226,542.485,1568.01,1006.29,364.011,594.915,471.256,543.774,579.634,366.745,556.371,1402.27
d702aa8568706efda8308ef8d24f907b,div-mitern167.cnf.xz,unsat,unsat,728.116,758.276,1533.68,1782.49,1663.37,1680.44,1734.04,10000.0,1187.53,762.431,789.96,769.898,940.852,978.517,2102.21,1476.46,3088.27,1952.09,3698.42,2901.78,3045.63,1784.15,4649.87,2467.34,2675.62,3178.21,2914.22,829.675,801.75,1719.02,2036.2,955.496,831.832,777.358,3182.97,1878.56,1484.58,746.236,2175.7,694.194,2683.52,849.272,849.4,1167.09,831.591,902.243,923.007,1042.04,1214.24,815.07,799.665,1760.03
d7039acbd2f060fe1e32a273b07c2c77,sudoku-N30-29.cnf.xz,unsat,unsat,2371.67,2729.94,3714.05,3731.68,3635.53,3875.64,4431.65,10000.0,4551.1,2693.37,3021.6,2672.09,2798.07,10000.0,10000.0,3676.87,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4067.78,4242.68,3889.35,3492.53,2810.66,2999.55,3123.92,10000.0,4660.18,4688.72,2529.8,10000.0,2094.39,4960.71,10000.0,10000.0,10000.0,3079.47,4859.28,4371.9,10000.0,10000.0,2995.62,2729.12,10000.0
d78819115db81dee343d7777fbc5844f,cfi-rigid-s2-0064-02-or_2.cnf.xz,unsat,unsat,438.862,493.68,2048.51,1753.01,2362.99,1329.77,1582.54,124.903,455.872,349.93,332.667,335.557,334.35,474.81,548.025,1337.6,624.949,1032.45,651.857,678.368,699.362,694.905,635.936,662.063,653.187,588.79,575.485,689.576,685.004,1856.54,1809.55,333.887,216.525,206.655,787.532,545.97,828.954,349.917,572.808,158.489,547.621,551.023,1437.19,1125.14,312.991,486.428,464.246,402.038,520.66,168.211,175.669,1384.42
d79e09d2a1639a01528c0703df4d4946,pj2008_k400.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d7f273dc6e97efe55c8b7f9cc547eb2d,sin_depth_miter_1.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d8602e623f87dd33f4a1a69ee42d15be,reconf20_50_grid10_3_6844.cnf.xz,unsat,unsat,360.921,402.306,10000.0,1339.94,583.051,10000.0,762.98,4212.26,247.325,615.656,1663.45,946.362,623.013,312.237,797.772,523.305,2431.57,866.79,1056.77,3845.26,10000.0,544.19,10000.0,716.111,1144.47,1057.85,934.774,319.845,343.806,10000.0,10000.0,10000.0,1147.43,10000.0,883.102,906.945,1050.11,413.834,863.538,409.597,306.372,451.733,2446.29,300.504,1156.46,1720.78,679.812,10000.0,286.033,339.797,10000.0,614.139
d87714e099c66f0034fb95727fa47ccc,Wallace_Bits_Fast_2.cnf.cnf.xz,sat,sat,5.31039,5.6481,1.14809,2.06279,2.04283,5.37815,1.94656,32.0237,3.27665,8.85459,4.81966,4.85311,4.85335,19.9565,0.410795,3.31051,84.9973,4.12316,24.2703,138.294,158.841,54.8612,2.81604,136.388,13.5644,57.2288,40.6119,5.15221,1.37766,1.60575,3.35997,0.567225,4.3339,2.85897,0.073439,16.3292,0.824792,0.549575,3.87446,3.74724,3.59256,4.38324,4.12558,13.881,10.9781,2.20632,1.40594,8.12569,6.31502,1.13694,4.87557,4.98905
d892eb7b3b3a44192ee639e222eee058,reconf10_99_Ins_3_1.cnf.xz,sat,sat,2418.44,2783.09,490.669,735.027,186.073,1580.26,70.9261,10000.0,671.023,997.068,1832.97,533.707,523.084,1285.62,2656.58,465.976,648.55,552.386,4036.44,1192.8,10000.0,10000.0,2071.3,3262.16,99.6556,2414.91,1634.99,556.288,443.747,1377.29,1720.8,664.738,4720.65,258.885,849.058,1403.8,2495.77,3611.64,506.587,1667.65,350.785,1079.96,629.653,1014.44,2423.06,332.228,1005.46,790.654,519.618,9.3827,996.302,1465.97
d8bb23406e76bf5a4b7a6edba8784a74,Lab-Project-FreeRTOS-Cellular-Library:Cellular_ATRemoveTrailingWhiteSpaces.cnf.xz,unsat,unsat,10000.0,10000.0,738.912,678.14,625.179,803.327,665.294,762.938,2230.09,764.855,867.704,1081.08,1064.78,1803.71,760.88,907.067,695.88,3210.94,810.432,758.868,822.0,1442.76,1062.26,2070.24,1353.65,994.678,972.33,432.163,468.516,786.369,715.243,980.558,675.726,830.346,889.951,473.74,596.401,585.336,569.774,742.066,2458.6,1910.26,2550.8,2024.02,863.639,1645.01,1548.31,866.258,1667.66,1046.83,992.238,1043.32
d90c519010bfda89d1626c0321a55a64,j3045_10_gmto_bm1.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d9e9100c382d44fb67af82f8d69814f1,cfi-rigid-t2-0048-03-or_3_shuffle_all.cnf.xz,sat,sat,345.972,501.732,300.061,338.535,161.41,105.098,289.297,16.139,240.246,40.3537,65.6837,65.4157,65.3865,85.4201,28.1372,222.237,1278.95,16.6844,1146.29,1096.56,1136.94,1204.91,1597.22,1205.34,1271.35,1359.91,1194.07,333.906,336.648,50.3643,391.502,414.428,64.6058,43.1659,1122.17,255.517,552.173,16.7218,129.167,54.8673,34.9812,254.3,70.5501,39.3098,30.7126,120.357,217.085,25.0325,14.3975,58.4864,104.612,1077.44
dcac26e190c906c61ac7222d6d4628c7,grid-color-14-14-12-cb.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4274.48,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,442.141,442.665,762.012,770.14,3132.76,565.372,10000.0,1310.0,10000.0,10000.0,10000.0,10000.0,4531.9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4343.28,10000.0,2882.24,10000.0
dd0196aee30d0a83b6fe8bc7eba01806,aws-encryption-sdk-c:aws_cryptosdk_priv_hdr_parse_iv.cnf.xz,unsat,unsat,4992.48,10000.0,442.832,542.533,514.484,749.63,474.543,3901.97,629.21,645.65,507.914,628.233,627.47,1641.55,972.149,456.507,459.686,10000.0,386.38,410.364,371.603,528.49,1391.26,742.819,875.859,423.704,407.4,1321.33,942.703,431.151,491.88,596.475,496.754,550.794,308.124,583.853,709.425,532.411,446.63,438.47,1039.52,1899.9,977.841,965.275,590.795,534.404,584.498,429.551,1469.85,619.421,540.354,647.728
ddc7ca4c5dcb102a3ecc63721498f746,SC22_Timetable_C_436_E_39_Cl_29_S_27.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ddcb0cd9b7bca43c3a5189326ae88aab,linked_list_swap_contents_safety_unwind71.cnf.xz,unsat,unsat,1320.44,1450.05,1188.5,502.849,503.71,466.548,476.132,121.634,308.806,983.44,245.31,244.793,244.801,1389.73,868.71,1238.3,10000.0,10000.0,1280.32,889.705,688.746,1729.69,1605.01,2232.28,2120.88,1595.98,1826.17,141.219,138.64,2678.36,488.984,292.131,825.52,870.827,754.053,666.282,786.415,112.938,67.1527,934.522,1367.4,1670.06,1317.17,1809.12,217.177,658.61,1110.3,1238.73,640.982,824.468,1416.7,129.376
e011c703e4a2ff46069ec2af2997b580,sin_depth_miter_6.cnf.xz,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4626.35,10000.0,4875.98,10000.0,3718.94,4607.0,4322.67,10000.0,10000.0,10000.0,10000.0
e02e21075d3bb8b0e64ea9b8122c75ff,PancakeVsInsertSort_6_7.cnf.xz,unsat,unsat,126.472,135.744,120.326,130.566,149.993,121.603,118.636,513.199,127.257,107.055,105.008,104.689,116.811,119.84,180.028,113.725,432.957,207.017,531.116,347.246,477.619,326.87,510.346,388.189,404.519,330.403,396.187,93.6314,100.946,121.964,178.967,118.048,121.479,117.481,120.078,119.187,102.532,69.8909,183.574,116.902,104.704,98.0049,108.917,105.973,146.663,127.276,96.0315,103.618,127.762,140.5,130.326,173.673
e0b938c32e36e2939d712dd4024f9ec6,j3037_9_mdd_b.cnf.xz,sat,sat,99.3639,102.797,3300.59,259.081,722.832,855.292,702.578,10000.0,619.38,195.018,190.99,216.716,141.581,199.119,150.571,773.967,601.012,15.0597,433.798,205.043,297.024,10000.0,1694.97,390.678,3528.83,462.145,223.593,562.832,47.8277,3400.53,841.639,177.964,145.09,212.138,2182.82,10000.0,943.375,10000.0,75.3002,1300.24,788.243,428.883,660.496,658.689,40.1711,300.232,145.368,196.51,99.1422,34.206,132.604,222.225
e28cf003c086c99f3a3d9a90aebf8ed1,intel046_Iter124.cnf.xz,sat,sat,503.958,500.536,79.094,85.4651,62.7291,64.4427,67.1723,1339.16,67.627,70.5153,68.8741,76.8771,97.6774,55.8972,61.717,64.4594,108.857,212.321,343.899,105.973,135.067,89.3372,125.537,94.332,73.7477,86.1857,41.6101,41.1755,58.9909,67.9856,62.4946,44.999,55.8454,52.4485,77.3041,74.5432,80.3117,39.4349,75.2037,98.6093,52.5575,84.5745,68.9163,57.0008,78.2726,33.7758,38.9547,37.1441,65.2805,68.8762,56.977,57.4668
e4128445a07bb86afca1f3590d9adfa9,worker_80_80_80_0.8.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.205297,10000.0
e436f6303d3f499969eafe05b0914a4b,bmc_QICE_snp_vld_50.cnf.xz,unsat,unsat,2858.42,3343.56,2607.65,2916.95,2709.62,2843.05,2826.29,10000.0,2881.22,2129.23,2137.6,1926.6,2079.4,3429.28,2499.76,2852.98,820.0,10000.0,3570.82,4245.63,3525.43,1301.16,1803.48,3816.23,3975.35,2859.61,3141.28,10000.0,10000.0,2885.78,2723.34,1876.27,2023.35,1951.36,3051.63,3005.63,1827.64,2841.44,2211.01,1664.81,2650.91,3318.43,4405.74,4587.06,1781.83,2595.12,2879.78,2668.63,2914.3,1924.8,595.134,2221.41
e47567e16e4aeb4d8f3806dfbfdfd646,sudoku-N30-8.cnf.xz,unsat,unsat,2718.92,2403.5,3966.74,3818.44,3694.79,3904.72,3817.13,10000.0,10000.0,3176.87,3225.63,3110.21,3038.18,10000.0,10000.0,3843.72,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4463.6,4481.2,4191.59,3727.08,3298.19,3203.39,3024.65,10000.0,4631.06,4267.76,3108.37,10000.0,2670.62,10000.0,10000.0,10000.0,10000.0,3439.97,4806.09,4834.73,10000.0,10000.0,3144.84,3303.89,10000.0
e4f345877ba5fa2b8fb26be06a123748,rphp_p105_r105.cnf.xz,unknown,unknown,663.365,1090.94,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e55a49d8065d65650f24c0f3ecef30b6,af-synthesis_stb_50_120_4_unsat.cnf.xz,unsat,unsat,610.9,662.527,739.72,789.703,773.93,753.834,734.005,2694.09,628.73,833.162,856.03,835.232,838.234,618.79,814.815,708.664,936.273,1138.03,1057.32,1179.68,949.438,779.061,1773.32,1213.96,1413.92,1268.69,1086.32,791.187,779.114,680.526,746.494,819.826,813.485,874.207,911.104,935.27,642.516,656.796,739.28,636.113,601.018,571.744,637.083,646.768,791.901,634.063,887.335,873.49,636.189,711.894,792.718,792.676
e6f793931983295561620a027d9b3e95,mdp-36-14-unsat.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e7c0d40392681b1a55d5d3c826a26766,reconf20_116_le450_25c_1.cnf.xz,unsat,unsat,276.568,292.87,531.766,440.388,459.672,537.23,455.567,187.593,202.642,184.888,160.213,160.392,160.353,211.368,192.91,361.022,203.865,10000.0,503.887,160.489,172.56,883.35,510.951,754.678,1687.21,262.903,300.073,190.343,181.347,615.089,464.545,157.141,155.741,122.18,172.233,348.246,364.273,150.004,132.771,105.585,194.611,167.374,192.655,172.453,127.549,160.24,178.823,173.662,215.742,158.646,152.988,211.601
e7cd2c407974b35fa97f8e64a691bfa0,j3037_10_gmto_b.cnf.xz,sat,sat,77.8235,83.1635,93.6437,6.95058,6.87314,96.8608,198.108,89.2657,132.005,16.3322,39.0578,25.3947,25.2061,18.4045,21.468,231.69,134.858,24.7423,64.8663,27.1147,148.774,261.017,167.026,46.6917,159.774,112.178,210.37,30.7296,20.3452,91.1432,158.775,10.4266,40.4039,7.93965,88.5648,32.7364,90.0164,244.713,13.7686,26.1468,37.652,108.756,10.4333,180.239,61.8548,61.8876,41.6319,105.794,11.2887,23.8295,56.6067,14.9356
e8d9e3a985463b8e4f45b6e09b77bf6c,cfi-rigid-t2-0048-02-or_3_shuffle_all.cnf.xz,sat,sat,335.866,345.04,61.2039,116.862,189.727,224.661,345.915,106.203,208.109,129.665,596.445,599.776,598.534,133.324,40.6687,148.958,1169.6,29.0665,1147.23,1086.23,1051.28,1248.99,1578.18,1166.66,1112.43,1155.96,1153.95,37.3516,37.5675,178.065,349.646,307.207,17.7088,24.6267,1067.6,46.6371,39.0504,19.7406,55.0542,62.9514,83.7286,38.0971,86.6815,29.359,15.0108,4.30099,55.1892,25.6381,61.5423,14.6065,145.314,1015.06
e97ebde59cb17ef6f7c4430224b21ed1,grid-color-14-14-8-cb.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,2209.84,10000.0,10000.0,10000.0,10000.0,488.988,674.968,4626.39,4461.16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3522.33,212.459,10000.0,10000.0,10000.0,10000.0,543.759,10000.0,2850.29,2850.41,10000.0,10000.0,10000.0,962.733,10000.0,10000.0,10000.0,2925.75,10000.0,10000.0,1831.74,1311.37,828.366,153.843,640.478,10000.0,10000.0,511.744,10000.0,10000.0,126.04,3082.74,10000.0
e992a45933d191dc4fbe8cc4836109f8,sum_of_three_cubes_165_known_representation.cnf.xz,sat,sat,486.127,492.555,3540.22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,374.608,10000.0,10000.0,973.948,10000.0,10000.0,1777.46,10000.0,10000.0,10000.0,2067.1,1752.17,876.721,847.038,10000.0,3638.24,10000.0,10000.0,10000.0,295.871,10000.0,293.128,10000.0,10000.0,10000.0,960.292,10000.0,10000.0,10000.0,3571.96,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e99ce61fe251b404ec85f6246fd4bb19,Wallace_Bits_Fast_7.cnf.cnf.xz,sat,sat,7.77814,8.61271,5.12197,6.26723,6.21182,1.02392,3.51913,10000.0,4.55539,13.125,5.30533,6.22687,6.11736,3.93073,10.0449,5.65925,10000.0,12.6473,10000.0,2716.49,66.0764,90.2834,10000.0,278.616,157.417,634.548,286.79,6.12932,2.71161,5.9053,1.23326,3.69128,1.497,2.66395,4.78402,93.8062,3.84903,19.0212,99.0429,10.6565,8.60891,3.92423,2.5125,3.50873,0.729457,2.06564,1.55961,2.12936,2.39725,3.8668,4.34266,39.0755
e9b4369f9a98e397ac69eb7740ffef49,Carry_Save_Fast_2.cnf.cnf.xz,sat,sat,690.737,711.131,22.7961,5.92992,9.88768,85.5994,7.32618,10000.0,209.677,130.526,69.8945,126.073,131.078,14.4297,92.6503,24.733,1616.01,465.769,10000.0,10000.0,10000.0,249.595,10000.0,999.736,1523.0,852.929,853.185,94.9178,165.511,25.427,34.6011,118.267,378.363,420.617,0.149813,99.0358,7.26661,601.059,69.164,140.141,90.499,145.638,750.635,103.725,64.8685,5.49618,245.987,44.8279,81.5722,10.5639,61.4095,106.731
ea8a79747c7ab142a897b7e8e638245f,j3045_4_mdd_b.cnf.xz,sat,sat,439.229,425.725,724.701,571.481,610.808,138.184,425.154,1094.28,160.282,518.361,206.496,131.85,209.903,276.091,271.017,671.31,1882.15,121.305,292.615,990.224,81.1045,1763.23,586.178,1542.56,2460.31,420.545,1771.5,62.2654,298.541,1024.94,770.279,153.961,111.105,285.304,148.029,181.997,709.818,1365.96,26.5335,100.073,160.152,219.3,122.058,92.4484,17.5655,36.3159,67.1463,296.797,282.603,253.003,87.2237,256.08
eb659cd21250abdc8c9cec49073c32c6,linked_list_swap_contents_safety_unwind59.cnf.xz,unsat,unsat,1867.15,1570.13,1138.84,1380.44,1318.48,1300.82,1218.02,223.681,1799.8,241.289,863.36,862.65,863.994,1021.11,876.518,1381.57,10000.0,2680.19,560.333,737.024,660.755,1221.58,950.859,1292.63,1405.15,969.447,968.654,288.524,75.9459,2000.79,672.432,197.069,670.073,245.406,499.848,275.013,252.611,54.2829,215.613,966.261,1199.41,1159.4,1280.02,1371.08,1080.95,982.697,721.467,651.36,1383.14,103.868,172.419,1164.67
eb8a25e0db5d0605e3e15670f7a07f27,grid-color-14-14-2-cb.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,603.804,10000.0,2173.08,2176.39,10000.0,10000.0,2430.53,10000.0,10000.0,73.6381,10000.0,1490.62,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,384.67,386.504,10000.0,10000.0,3006.56,10000.0,3227.55,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,642.061,10000.0,152.432,71.509,10000.0,10000.0,10000.0,10000.0,10000.0,1462.12,1548.33,10000.0
ed410c758e5025f1bb97922574d1c2ff,reconf10_86_sp003_1.cnf.xz,sat,sat,1553.46,1585.25,1948.76,1156.49,1898.87,1799.07,1603.82,10000.0,987.246,951.638,1261.6,1085.54,1000.62,918.0,1737.17,1763.72,3869.56,3962.59,4367.44,10000.0,3503.67,1657.15,10000.0,3624.23,10000.0,10000.0,4638.33,1448.79,1026.21,1877.92,1153.22,967.065,1176.17,937.906,1231.3,1572.08,836.822,726.357,1458.9,879.376,1125.83,969.133,1278.15,996.139,1045.07,881.958,1037.24,802.914,1484.58,895.051,988.055,2475.28
ed6920e7126f57daabfb85415607fdb5,sum_of_three_cubes_906_unknown_representation.cnf.xz,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ee06244cc0ed073bd6abf147dc27eff6,pj2016_k120.cnf.xz,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
eede03732955f620b5291f9dcf9f95df,tseitin_n200_d3.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
efc1b836380d0f84e7512f7b2ccdbb60,PancakeVsInsertSort_8_5.cnf.xz,unsat,unsat,4078.79,4375.81,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3809.49,10000.0,10000.0,10000.0,10000.0,4010.09,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3728.71,3950.99,10000.0,10000.0,10000.0,4435.41,10000.0,10000.0,10000.0,10000.0,3017.03,10000.0,4465.08,10000.0,2654.27,2813.05,3433.39,10000.0,2521.57,2802.92,2270.74,3834.1,4151.98,10000.0,10000.0
f0f279c7d5043e783f73237cf6bddf33,Break_triple_20_72.xml.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2847.0,1298.32,979.019,4066.43,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3366.12,10000.0,10000.0,10000.0,10000.0,10000.0,4150.76,10000.0
f1afd5e8d4b842c15c6a2c420b2b2dba,pj2018_k10.cnf.xz,sat,sat,271.781,287.494,516.973,362.766,366.502,445.557,628.43,10000.0,273.957,948.812,398.327,925.467,934.766,542.492,598.871,677.805,1695.26,1394.96,10000.0,2505.72,1722.1,1280.05,2567.27,1759.44,2366.62,2214.15,690.064,527.139,557.428,349.048,237.756,850.627,274.49,715.661,1914.91,480.789,554.743,288.427,944.911,434.103,509.038,195.036,767.46,579.207,835.914,550.08,564.44,626.347,963.919,526.903,658.934,646.558
f1b3d254596523910f3af07fc1942e64,Break_unsat_12_19.xml.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
