hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
0ccbe90c246f198ecab671c9e5e8cf52,rnd-v25-e81-k8.cnf,unsat,unsat,30.431,2000.0
0ccc2718c8a88220ddc024a435c39ab9,LABS_n071_goal001.cnf,unsat,unsat,49.663,2000.0
0cd03d3b393ee74468e3a7764bf113da,rnd-v25-e67-k8.cnf,unsat,unsat,52.417,2000.0
0cdc3028845a704c1ed287ce5dbe8a76,f7nidw.cnf,unsat,unsat,13.492,32.692
0cde4f22de8c11325ceadc0a1f87f161,hid-uns-enc-6-1-0-0-0-0-30547.cnf,unsat,unsat,7.686,223.722
0ce6a24a8c017370b5be13b2830ec3e0,pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,unknown,unsat,2000.0,2000.0
0ce80a3905fd38cb9566e38daee8c333,T77.2.0.cnf,unsat,unsat,35.625,272.695
0cfd3165c1106756944f6634c3c1296d,g2-T108.2.1.cnf,unsat,unsat,121.379,2000.0
0d33965e0c0dbea122c1f56b4f3108f2,mm-2x2-5-5-sb.1.shuffled-as.sat03-1498.cnf,unsat,unsat,2.404,0.199
0d33d876dda3913196d9778357982038,6s139.cnf,unsat,unsat,57.421,2000.0
0d4b99f6d05c9e993ea8655d355fa3b3,vlsat2_112_4223.cnf,unsat,unsat,2000.0,2000.0
0d6d8b5df5df77f1feaacc1fb58ebf9d,crafted_n10_d6_c2_num6.cnf,unsat,unsat,10.488,95.177
0d7f91b51774f9a28a5a86125f47676d,s105-100.cnf,unsat,unsat,2.18,505.029
0dba42843f43e4bbff9c41939eabf06d,SGI_30_70_25_50_7-log.shuffled-as.sat03-162.cnf,unknown,unsat,54.334,26.094
0dbefa4968becff56e3e821af50d66b5,mm-2x3-6-6-sb.1.shuffled-as.sat03-1502.cnf,unsat,unsat,3.587,1.401
0ddb14f3c94bcd7233ef0c64bc1ffc56,mod2-3cage-unsat-9-18.shuffled-as.sat05-2593.cnf,unsat,unsat,2.903,41.283
0ddf53c673ce101b55cc995a357c21f4,mulhs008.cnf,unsat,unsat,3.383,2.082
0de14c4ab8783c0417c774e0266d574a,stone-width3chain-nmarkers-20_shuffled.cnf,unknown,unsat,214.655,2000.0
0e187bcfd6e67f3045edc17b9d9bd0e2,add_01_1000_4.smt2-cvc4.cnf,unsat,unsat,5.617,9.392
0e5473ee6c2085b34c798f23fbebc08e,c9nidw.cnf,unsat,unsat,26.736,100.232
0e5a211e7c3d52b6cbede3fef45f4f3a,4pipe_4_ooo.cnf,unsat,unsat,3.588,3.838
0e5ffe8651c6d9c3cccc3f6cb72be39a,g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,unsat,unsat,36.309,431.279
0e78e16264efc451d89678ca7728ef09,shuffling-1-s1722048485-of-bench-sat04-437.used-as.sat04-576.cnf,unsat,unsat,4.68,5.951
0ebaafc398c713a7ba8f8a231843fade,phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,unsat,unsat,70.227,2000.0
0ee4def0195e56978cdeb908942096ba,mm-2x3-6-6-s.1.shuffled-as.sat03-1501.cnf,unsat,unsat,6.58,62.148
0efa07e7b6206471a0c15605edab6faf,SGI_30_40_30_20_2-log.shuffled-as.sat03-105.cnf,unknown,unsat,76.438,385.993
0f371692924016392c7035ec4dd58ffc,shuffling-1-s147121172-of-bench-sat04-433.used-as.sat04-572.cnf,unsat,unsat,46.218,279.28
0f46a676eab0d62b0b59356cb39e22ae,grain-55-80-0s0-seed-125-45-init-40.cnf,unsat,unsat,10.21,231.549
0f5921fb01e9157f405741b6d0a276d2,g2-hwmcc15deep-bobpcihm-k33.cnf,unsat,unsat,88.461,2000.0
0f7bae0c7c3563946e2a132509677b01,ibm-2002-24r3-k100.cnf,unsat,unsat,12.58,90.498
0f877a1f984f35fdfdce011cb7152123,bvurem_20.smt2.cnf,unknown,unsat,370.72,2000.0
0fa28db92de1b06953c018451455d746,unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,unsat,unsat,2.615,1.508
0fa8623240b5c14c1308f863a6dc88ab,urqh1c5x5.shuffled-as.sat03-1468.cnf.mis-103.debugged.cnf,unknown,unsat,2000.0,2000.0
0ff3de964d342de828b09a544fb51f55,minand128.cnf,unsat,unsat,4.575,16.638
1001a2a87617b59d50cc24f324533090,ca016.shuffled.cnf,unsat,unsat,2.159,0.041
1002bdd7ae2f89a9b5ad92580438d1ab,Schur_161_5_d39.cnf,unknown,unsat,35.492,720.15
1005eec69abcc300e1c0d22bd08ad143,total-10-13-u.cnf,unsat,unsat,17.593,89.506
101c1853d834751cb1abda03f4477f9e,eqbpwtrc10spctbk10.cnf,unsat,unsat,15.291,67.386
106e3f289d291c78860ae6485a0ce2c0,mp1-klieber2017s-1200-024-eq.cnf,unsat,unsat,6.404,279.52
107e43f3e7616bc80201d3694a7fba14,sgen1-unsat-85-100.cnf,unsat,unsat,1.974,612.398
10917fe3e9a9bf09dde447549df769a2,pb_300_04_lb_05.cnf,unsat,unsat,7.506,49.389
1094358cc79c387e172b2a82559faf65,ccp-s5-facto2.cnf,unsat,unsat,4.004,31.868
10aca82b7b9798a9a088f4df2c324d1d,cruxmiter29seed9.cnf,unsat,unsat,62.422,2000.0
10b036e863831522bb13cd88398a1b48,gensys-icl003.shuffled-as.sat05-3129.cnf,unsat,unsat,3.874,6.566
10b717c427c2a09999ed71c8762892a7,slp-synthesis-aes-bottom13-sc2011.cnf,unsat,unsat,6.477,64.317
10f58658725d26a71262cd04f3088a1d,too_large_gr_rcs_w6.shuffled.cnf,unsat,unsat,2.324,0.261
11620a549d04bb04d5c9e4f7f24ebbf9,tseitingrid6x180_shuffled.cnf,unknown,unsat,2.677,2000.0
1165e12b6addad01b491c4616306186c,mulhs016-sc2009.cnf,unknown,unsat,561.58,2000.0
116bae11adddfa555f2e21f8ee678de5,randomG-n17-d05.cnf,unknown,unsat,2.373,2000.0
116ec46e0e46aa01f5234ab402cd90d2,SGI_30_70_30_60_2-dir.shuffled-as.sat03-185.cnf,unknown,unsat,49.416,2000.0
117e5ce2f2189661c2d693df1593969e,dist6.c-sc2018.cnf,unsat,unsat,12.688,72.107
119fbc4bf0a3d1b60b24bc1bf7e24920,ca064.shuffled.cnf,unsat,unsat,2.285,0.069
11a42df04104fd8d295bad95caa0066b,mod3block_4vars_12gates_b2_restricted.cnf,unknown,unsat,514.921,2000.0
11a71cd35c99b9798df956b47ae602dd,alu4mul.miter.used-as.sat04-326.cnf,unsat,unsat,7.182,42.067
11c893b7c37aeb53cdaf5f677dda0b7d,marg3x3add4d1.shuffled-as.sat03-1447.cnf,unsat,unsat,2.477,0.148
11cda83ca0d5328422f779158aa5f795,newton.2.3.i.smt2-stp212.cnf,unsat,unsat,22.492,2000.0
11d707af1f8831a041a036f1aa3c8d2c,9pipe_q0_k.cnf,unsat,unsat,10.491,34.4
11d97071b666335ff8d4e1aee76dd70a,unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,unsat,unsat,8.472,64.339
1210821a9e623899534c02b53b189504,4col120_9_2.shuffled.cnf,unsat,unsat,10.578,12.85
1221395292eae12cbc0acd35aaa5c0f7,snw_13_8_CCSpreOptpre.cnf,unsat,unsat,6.58,66.655
